task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
536	1a/7c8e29	3754037	pipeline:assign_features_with_stringtie:align_to_transcriptome (155)	COMPLETED	0	2025-08-06 12:49:45.475	610ms	79ms	15.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
537	ef/daa11f	3754249	pipeline:assign_features_with_stringtie:align_to_transcriptome (156)	COMPLETED	0	2025-08-06 12:49:46.090	626ms	71ms	24.8%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
538	f1/d8d41b	3754463	pipeline:assign_features_with_stringtie:align_to_transcriptome (157)	COMPLETED	0	2025-08-06 12:49:46.722	832ms	313ms	8.3%	6.6 MB	2.5 GB	124.1 KB	1.5 KB
539	d6/ff5d4a	3754675	pipeline:assign_features_with_stringtie:align_to_transcriptome (158)	COMPLETED	0	2025-08-06 12:49:47.559	1s	231ms	10.7%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
540	61/209f1e	3754886	pipeline:assign_features_with_stringtie:align_to_transcriptome (159)	COMPLETED	0	2025-08-06 12:49:48.578	622ms	83ms	30.8%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
541	3f/1dc819	3755101	pipeline:assign_features_with_stringtie:align_to_transcriptome (160)	COMPLETED	0	2025-08-06 12:49:49.206	618ms	89ms	21.3%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
542	17/452d1e	3755311	pipeline:assign_features_with_stringtie:align_to_transcriptome (161)	COMPLETED	0	2025-08-06 12:49:49.829	615ms	85ms	30.7%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
543	c3/c830a1	3755523	pipeline:assign_features_with_stringtie:align_to_transcriptome (162)	COMPLETED	0	2025-08-06 12:49:50.449	615ms	88ms	22.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
544	77/ce9268	3755734	pipeline:assign_features_with_stringtie:align_to_transcriptome (163)	COMPLETED	0	2025-08-06 12:49:51.069	729ms	112ms	24.4%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
545	4f/affc3c	3755973	pipeline:assign_features_with_stringtie:align_to_transcriptome (164)	COMPLETED	0	2025-08-06 12:49:51.803	620ms	78ms	15.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
546	1d/4f67fd	3756184	pipeline:assign_features_with_stringtie:align_to_transcriptome (165)	COMPLETED	0	2025-08-06 12:49:52.428	680ms	81ms	14.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
547	7b/bbd43c	3756397	pipeline:assign_features_with_stringtie:align_to_transcriptome (166)	COMPLETED	0	2025-08-06 12:49:53.135	739ms	93ms	28.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
548	e7/e91462	3756634	pipeline:assign_features_with_stringtie:align_to_transcriptome (167)	COMPLETED	0	2025-08-06 12:49:53.880	644ms	104ms	19.8%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
549	f8/001689	3756847	pipeline:assign_features_with_stringtie:align_to_transcriptome (168)	COMPLETED	0	2025-08-06 12:49:54.528	1.1s	434ms	8.3%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
550	8f/9f9715	3757057	pipeline:assign_features_with_stringtie:align_to_transcriptome (169)	COMPLETED	0	2025-08-06 12:49:55.601	1.2s	431ms	6.2%	6.7 MB	166.1 MB	124.1 KB	1.5 KB
551	a3/ffcaa1	3757296	pipeline:assign_features_with_stringtie:align_to_transcriptome (170)	COMPLETED	0	2025-08-06 12:49:56.794	1.3s	84ms	22.4%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
552	4e/d56218	3757509	pipeline:assign_features_with_stringtie:align_to_transcriptome (171)	COMPLETED	0	2025-08-06 12:49:58.060	7.9s	6.4s	0.6%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
553	88/74812e	3758498	pipeline:assign_features_with_stringtie:align_to_transcriptome (172)	COMPLETED	0	2025-08-06 12:50:05.952	3s	359ms	7.4%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
554	ae/b912f9	3758711	pipeline:assign_features_with_stringtie:align_to_transcriptome (173)	COMPLETED	0	2025-08-06 12:50:08.963	8.5s	7.8s	0.4%	8.5 MB	2.5 GB	124.1 KB	1.5 KB
555	63/f3ea58	3759319	pipeline:assign_features_with_stringtie:align_to_transcriptome (174)	COMPLETED	0	2025-08-06 12:50:17.502	1.2s	97ms	27.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
556	ca/290020	3759531	pipeline:assign_features_with_stringtie:align_to_transcriptome (175)	COMPLETED	0	2025-08-06 12:50:18.681	6.3s	5s	0.6%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
557	83/c6b5ed	3759961	pipeline:assign_features_with_stringtie:align_to_transcriptome (176)	COMPLETED	0	2025-08-06 12:50:25.014	2.7s	88ms	29.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
558	57/40ae74	3760175	pipeline:assign_features_with_stringtie:align_to_transcriptome (177)	COMPLETED	0	2025-08-06 12:50:27.757	13.9s	9.2s	0.3%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
559	66/9248e3	3760919	pipeline:assign_features_with_stringtie:align_to_transcriptome (178)	COMPLETED	0	2025-08-06 12:50:41.698	748ms	155ms	20.0%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
560	2d/fd819e	3761310	pipeline:assign_features_with_stringtie:align_to_transcriptome (179)	COMPLETED	0	2025-08-06 12:50:42.451	8.6s	6.7s	0.4%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
561	79/e07969	3762914	pipeline:assign_features_with_stringtie:align_to_transcriptome (180)	COMPLETED	0	2025-08-06 12:50:51.031	1.5s	84ms	14.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
562	db/cfabc1	3763128	pipeline:assign_features_with_stringtie:align_to_transcriptome (181)	COMPLETED	0	2025-08-06 12:50:52.560	1.2s	208ms	13.4%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
563	d8/921f55	3763367	pipeline:assign_features_with_stringtie:align_to_transcriptome (182)	COMPLETED	0	2025-08-06 12:50:53.727	992ms	134ms	17.0%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
564	88/07ed0c	3763580	pipeline:assign_features_with_stringtie:align_to_transcriptome (183)	COMPLETED	0	2025-08-06 12:50:54.723	898ms	80ms	23.8%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
565	49/5b9f71	3763790	pipeline:assign_features_with_stringtie:align_to_transcriptome (184)	COMPLETED	0	2025-08-06 12:50:55.625	1.3s	89ms	21.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
566	49/1cc656	3764009	pipeline:assign_features_with_stringtie:align_to_transcriptome (185)	COMPLETED	0	2025-08-06 12:50:56.921	819ms	161ms	9.7%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
567	5f/733ab4	3764223	pipeline:assign_features_with_stringtie:align_to_transcriptome (186)	COMPLETED	0	2025-08-06 12:50:57.744	1.2s	597ms	4.7%	6.7 MB	166.1 MB	124.1 KB	1.5 KB
568	b6/ffc686	3764462	pipeline:assign_features_with_stringtie:align_to_transcriptome (187)	COMPLETED	0	2025-08-06 12:50:58.926	836ms	257ms	9.9%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
569	2a/e87e2a	3764677	pipeline:assign_features_with_stringtie:align_to_transcriptome (188)	COMPLETED	0	2025-08-06 12:50:59.767	1.4s	112ms	25.3%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
570	7a/09f9ed	3764889	pipeline:assign_features_with_stringtie:align_to_transcriptome (189)	COMPLETED	0	2025-08-06 12:51:01.141	2.1s	293ms	8.8%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
571	ce/13dfbe	3765107	pipeline:assign_features_with_stringtie:align_to_transcriptome (190)	COMPLETED	0	2025-08-06 12:51:03.263	18.2s	15.4s	0.2%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
572	23/9ed17f	3765870	pipeline:assign_features_with_stringtie:align_to_transcriptome (191)	COMPLETED	0	2025-08-06 12:51:21.420	991ms	82ms	22.7%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
573	fb/a2baa6	3766083	pipeline:assign_features_with_stringtie:align_to_transcriptome (192)	COMPLETED	0	2025-08-06 12:51:22.416	1.2s	91ms	21.4%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
574	92/1a0e88	3766299	pipeline:assign_features_with_stringtie:align_to_transcriptome (193)	COMPLETED	0	2025-08-06 12:51:23.623	1.9s	591ms	4.7%	6.5 MB	2.5 GB	124.1 KB	1.5 KB
575	53/243b75	3766538	pipeline:assign_features_with_stringtie:align_to_transcriptome (194)	COMPLETED	0	2025-08-06 12:51:25.570	2.4s	137ms	21.6%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
576	43/5c13af	3766753	pipeline:assign_features_with_stringtie:align_to_transcriptome (195)	COMPLETED	0	2025-08-06 12:51:28.001	1.3s	317ms	11.1%	6.7 MB	166.1 MB	124.1 KB	1.5 KB
577	88/bbdefa	3766991	pipeline:assign_features_with_stringtie:align_to_transcriptome (196)	COMPLETED	0	2025-08-06 12:51:29.349	2.2s	219ms	14.9%	8.7 MB	166.1 MB	124.1 KB	1.5 KB
578	75/824cdd	3767231	pipeline:assign_features_with_stringtie:align_to_transcriptome (197)	COMPLETED	0	2025-08-06 12:51:31.527	1.7s	106ms	19.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
579	d4/c480e9	3767471	pipeline:assign_features_with_stringtie:align_to_transcriptome (198)	COMPLETED	0	2025-08-06 12:51:33.263	961ms	185ms	12.9%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
580	2b/649ac6	3767682	pipeline:assign_features_with_stringtie:align_to_transcriptome (199)	COMPLETED	0	2025-08-06 12:51:34.230	2.5s	1.4s	2.8%	8.8 MB	2.6 GB	140.9 KB	14.6 KB
581	ff/280af1	3767955	pipeline:assign_features_with_stringtie:align_to_transcriptome (200)	COMPLETED	0	2025-08-06 12:51:36.783	1.1s	244ms	10.2%	9.7 MB	2.7 GB	124.1 KB	1.5 KB
582	4a/7d4619	3768353	pipeline:assign_features_with_stringtie:align_to_transcriptome (201)	COMPLETED	0	2025-08-06 12:51:38.013	880ms	125ms	20.9%	2.7 MB	3.8 MB	138.5 KB	13 KB
583	f4/796089	3768625	pipeline:assign_features_with_stringtie:align_to_transcriptome (202)	COMPLETED	0	2025-08-06 12:51:38.902	1.1s	133ms	20.4%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
584	0b/ab3ba0	3769078	pipeline:assign_features_with_stringtie:align_to_transcriptome (203)	COMPLETED	0	2025-08-06 12:51:39.974	1.1s	88ms	15.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
773	7c/d4a801	3767956	pipeline:assign_features_with_stringtie:assign_features (13)	COMPLETED	0	2025-08-06 12:51:36.787	4.4s	3.8s	81.0%	132.3 MB	2 GB	55 MB	3.8 KB
585	a4/e097b1	3769444	pipeline:assign_features_with_stringtie:align_to_transcriptome (204)	COMPLETED	0	2025-08-06 12:51:41.103	793ms	95ms	21.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
586	7c/088906	3769712	pipeline:assign_features_with_stringtie:align_to_transcriptome (205)	COMPLETED	0	2025-08-06 12:51:41.902	1.3s	380ms	10.0%	8.7 MB	166.1 MB	124.1 KB	1.5 KB
774	b6/f954a7	3768626	pipeline:assign_features_with_stringtie:assign_features (14)	COMPLETED	0	2025-08-06 12:51:38.907	4.6s	3.7s	76.5%	171.5 MB	3.8 GB	26.6 MB	4.6 KB
587	2e/aaee34	3770198	pipeline:assign_features_with_stringtie:align_to_transcriptome (206)	COMPLETED	0	2025-08-06 12:51:43.183	926ms	101ms	26.4%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
588	bc/b52977	3770470	pipeline:assign_features_with_stringtie:align_to_transcriptome (207)	COMPLETED	0	2025-08-06 12:51:44.114	1.8s	831ms	3.4%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
589	07/fc9838	3770925	pipeline:assign_features_with_stringtie:align_to_transcriptome (208)	COMPLETED	0	2025-08-06 12:51:45.904	1.8s	878ms	3.1%	8.4 MB	2.5 GB	124.1 KB	1.5 KB
775	aa/8d3bff	3769713	pipeline:process_bams:create_matrix (13)	COMPLETED	0	2025-08-06 12:51:41.906	7s	5.9s	74.1%	198.3 MB	2 GB	30.9 MB	7.7 KB
776	d0/23595c	3770473	pipeline:process_bams:create_matrix (14)	COMPLETED	0	2025-08-06 12:51:44.118	7.4s	5.9s	71.4%	182.4 MB	1.9 GB	30.9 MB	7.4 KB
590	28/f617f2	3771321	pipeline:assign_features_with_stringtie:align_to_transcriptome (209)	COMPLETED	0	2025-08-06 12:51:47.709	4.6s	3.7s	0.8%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
591	82/df28b0	3771886	pipeline:assign_features_with_stringtie:align_to_transcriptome (210)	COMPLETED	0	2025-08-06 12:51:52.358	808ms	104ms	25.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
592	2f/cc5faa	3772101	pipeline:assign_features_with_stringtie:align_to_transcriptome (211)	COMPLETED	0	2025-08-06 12:51:53.170	4.1s	2.9s	0.7%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
593	ef/48b09b	3772421	pipeline:assign_features_with_stringtie:align_to_transcriptome (212)	COMPLETED	0	2025-08-06 12:51:57.420	1.3s	137ms	16.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
594	90/0edfaf	3772660	pipeline:assign_features_with_stringtie:align_to_transcriptome (213)	COMPLETED	0	2025-08-06 12:51:58.706	1.9s	112ms	24.8%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
595	78/badb11	3772873	pipeline:assign_features_with_stringtie:align_to_transcriptome (214)	COMPLETED	0	2025-08-06 12:52:00.561	822ms	90ms	21.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
596	d8/00e89e	3773086	pipeline:assign_features_with_stringtie:align_to_transcriptome (215)	COMPLETED	0	2025-08-06 12:52:01.388	921ms	217ms	11.5%	6.6 MB	2.5 GB	124.1 KB	1.5 KB
597	a4/1f9d41	3773301	pipeline:assign_features_with_stringtie:align_to_transcriptome (216)	COMPLETED	0	2025-08-06 12:52:02.313	851ms	79ms	29.9%	2.7 MB	3.8 MB	125.2 KB	2.2 KB
598	ed/a0108f	3773517	pipeline:assign_features_with_stringtie:align_to_transcriptome (217)	COMPLETED	0	2025-08-06 12:52:03.169	765ms	95ms	14.1%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
599	a7/8d6481	3773727	pipeline:assign_features_with_stringtie:align_to_transcriptome (218)	COMPLETED	0	2025-08-06 12:52:03.939	4s	3.4s	0.9%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
600	5a/f79136	3774180	pipeline:assign_features_with_stringtie:align_to_transcriptome (219)	COMPLETED	0	2025-08-06 12:52:07.926	1.5s	449ms	6.0%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
601	1a/3ad6ec	3774392	pipeline:assign_features_with_stringtie:align_to_transcriptome (220)	COMPLETED	0	2025-08-06 12:52:09.480	1s	369ms	7.2%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
602	0b/d9d155	3774607	pipeline:assign_features_with_stringtie:align_to_transcriptome (221)	COMPLETED	0	2025-08-06 12:52:10.545	1.2s	81ms	15.4%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
603	38/65aca5	3774792	pipeline:assign_features_with_stringtie:align_to_transcriptome (222)	COMPLETED	0	2025-08-06 12:52:11.755	1.1s	88ms	21.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
604	a7/aed116	3775007	pipeline:assign_features_with_stringtie:align_to_transcriptome (223)	COMPLETED	0	2025-08-06 12:52:12.966	795ms	99ms	20.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
605	c8/5d9bfa	3775218	pipeline:assign_features_with_stringtie:align_to_transcriptome (224)	COMPLETED	0	2025-08-06 12:52:13.766	1.2s	86ms	22.3%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
606	23/ab3656	3775431	pipeline:assign_features_with_stringtie:align_to_transcriptome (225)	COMPLETED	0	2025-08-06 12:52:15.004	2s	1.1s	2.7%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
607	2b/0bb920	3775644	pipeline:assign_features_with_stringtie:align_to_transcriptome (226)	COMPLETED	0	2025-08-06 12:52:17.005	829ms	92ms	14.4%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
608	22/8a7b52	3775864	pipeline:assign_features_with_stringtie:align_to_transcriptome (227)	COMPLETED	0	2025-08-06 12:52:17.839	758ms	87ms	21.8%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
609	cc/9cecb4	3776075	pipeline:assign_features_with_stringtie:align_to_transcriptome (228)	COMPLETED	0	2025-08-06 12:52:18.602	765ms	92ms	20.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
610	a6/7a6b9b	3776315	pipeline:assign_features_with_stringtie:align_to_transcriptome (229)	COMPLETED	0	2025-08-06 12:52:19.372	737ms	76ms	16.3%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
611	a0/e1ce56	3776525	pipeline:assign_features_with_stringtie:align_to_transcriptome (230)	COMPLETED	0	2025-08-06 12:52:20.115	2.3s	1s	2.8%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
612	f5/c1a85e	3776737	pipeline:assign_features_with_stringtie:align_to_transcriptome (231)	COMPLETED	0	2025-08-06 12:52:22.465	1.2s	288ms	9.0%	6.7 MB	2.5 GB	127.4 KB	4.5 KB
613	2a/e2d19e	3776954	pipeline:assign_features_with_stringtie:align_to_transcriptome (232)	COMPLETED	0	2025-08-06 12:52:23.719	1.9s	90ms	20.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
614	e8/7d3634	3777382	pipeline:assign_features_with_stringtie:align_to_transcriptome (233)	COMPLETED	0	2025-08-06 12:52:25.593	2.3s	143ms	17.8%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
777	ec/bdbfb9	3776955	pipeline:assign_features_with_stringtie:assign_features (15)	COMPLETED	0	2025-08-06 12:52:23.723	4.7s	3.3s	74.6%	109.4 MB	1.9 GB	16.2 MB	3.6 KB
615	42/21240a	3777718	pipeline:assign_features_with_stringtie:align_to_transcriptome (234)	COMPLETED	0	2025-08-06 12:52:28.021	2.6s	130ms	17.0%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
616	7b/855ffa	3777991	pipeline:assign_features_with_stringtie:align_to_transcriptome (235)	COMPLETED	0	2025-08-06 12:52:30.583	1.1s	238ms	10.5%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
617	e4/63f3d0	3778299	pipeline:assign_features_with_stringtie:align_to_transcriptome (236)	COMPLETED	0	2025-08-06 12:52:31.677	840ms	79ms	29.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
618	26/2a4321	3778567	pipeline:assign_features_with_stringtie:align_to_transcriptome (237)	COMPLETED	0	2025-08-06 12:52:32.524	877ms	95ms	21.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
619	4f/590cbc	3778860	pipeline:assign_features_with_stringtie:align_to_transcriptome (238)	COMPLETED	0	2025-08-06 12:52:33.406	845ms	100ms	19.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
620	c3/21d4c0	3779077	pipeline:assign_features_with_stringtie:align_to_transcriptome (239)	COMPLETED	0	2025-08-06 12:52:34.255	2.2s	1.4s	1.4%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
778	19/0151f2	3777931	pipeline:process_bams:create_matrix (15)	COMPLETED	0	2025-08-06 12:52:29.857	6.7s	5.6s	78.7%	194.2 MB	2 GB	30.9 MB	7.2 KB
621	4a/a033a2	3779460	pipeline:assign_features_with_stringtie:align_to_transcriptome (240)	COMPLETED	0	2025-08-06 12:52:36.474	621ms	90ms	21.2%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
622	c4/4d6819	3779683	pipeline:assign_features_with_stringtie:align_to_transcriptome (241)	COMPLETED	0	2025-08-06 12:52:37.099	650ms	83ms	22.2%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
623	ac/6ed342	3779893	pipeline:assign_features_with_stringtie:align_to_transcriptome (242)	COMPLETED	0	2025-08-06 12:52:37.753	626ms	140ms	15.8%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
624	19/88d520	3780106	pipeline:assign_features_with_stringtie:align_to_transcriptome (243)	COMPLETED	0	2025-08-06 12:52:38.384	612ms	81ms	22.7%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
625	06/550641	3780317	pipeline:assign_features_with_stringtie:align_to_transcriptome (244)	COMPLETED	0	2025-08-06 12:52:39.000	692ms	188ms	12.8%	8.8 MB	2.6 GB	133.7 KB	10 KB
626	2b/0752b2	3780533	pipeline:assign_features_with_stringtie:align_to_transcriptome (245)	COMPLETED	0	2025-08-06 12:52:39.699	977ms	79ms	32.1%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
627	10/390091	3780881	pipeline:assign_features_with_stringtie:align_to_transcriptome (246)	COMPLETED	0	2025-08-06 12:52:40.749	886ms	120ms	17.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
628	db/9c8d9b	3781150	pipeline:assign_features_with_stringtie:align_to_transcriptome (247)	COMPLETED	0	2025-08-06 12:52:41.641	693ms	154ms	14.7%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
629	5b/5d9022	3781396	pipeline:assign_features_with_stringtie:align_to_transcriptome (248)	COMPLETED	0	2025-08-06 12:52:42.339	810ms	95ms	34.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
779	58/0ece4b	3780534	pipeline:assign_features_with_stringtie:assign_features (16)	COMPLETED	0	2025-08-06 12:52:39.702	4.1s	3.5s	72.8%	172.3 MB	3.7 GB	47.5 MB	4 KB
630	0e/995947	3781654	pipeline:assign_features_with_stringtie:align_to_transcriptome (249)	COMPLETED	0	2025-08-06 12:52:43.166	764ms	82ms	21.1%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
631	a6/eccb48	3781964	pipeline:assign_features_with_stringtie:align_to_transcriptome (250)	COMPLETED	0	2025-08-06 12:52:43.935	722ms	76ms	24.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
632	c4/e93132	3782321	pipeline:assign_features_with_stringtie:align_to_transcriptome (251)	COMPLETED	0	2025-08-06 12:52:44.662	1s	156ms	14.4%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
633	a7/0015e8	3782566	pipeline:assign_features_with_stringtie:align_to_transcriptome (252)	COMPLETED	0	2025-08-06 12:52:45.674	1s	89ms	29.4%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
634	c6/c33e3d	3782810	pipeline:assign_features_with_stringtie:align_to_transcriptome (253)	COMPLETED	0	2025-08-06 12:52:46.680	1.4s	794ms	3.6%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
635	95/ab8c39	3783131	pipeline:assign_features_with_stringtie:align_to_transcriptome (254)	COMPLETED	0	2025-08-06 12:52:48.114	712ms	93ms	20.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
636	55/472c8a	3783341	pipeline:assign_features_with_stringtie:align_to_transcriptome (255)	COMPLETED	0	2025-08-06 12:52:48.831	732ms	86ms	30.8%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
780	90/0b8bc5	3781965	pipeline:process_bams:create_matrix (16)	COMPLETED	0	2025-08-06 12:52:43.939	6.7s	5.7s	77.1%	191.5 MB	2 GB	30.9 MB	7.7 KB
637	00/04d7bc	3783606	pipeline:assign_features_with_stringtie:align_to_transcriptome (256)	COMPLETED	0	2025-08-06 12:52:49.568	1.1s	107ms	19.3%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
638	3d/9b8647	3783842	pipeline:assign_features_with_stringtie:align_to_transcriptome (257)	COMPLETED	0	2025-08-06 12:52:50.683	1.2s	96ms	21.1%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
639	68/cbbaed	3784080	pipeline:assign_features_with_stringtie:align_to_transcriptome (258)	COMPLETED	0	2025-08-06 12:52:51.893	1.2s	737ms	5.1%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
640	07/8b23bf	3784293	pipeline:assign_features_with_stringtie:align_to_transcriptome (259)	COMPLETED	0	2025-08-06 12:52:53.132	651ms	141ms	10.6%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
641	5a/cedd3b	3784507	pipeline:assign_features_with_stringtie:align_to_transcriptome (260)	COMPLETED	0	2025-08-06 12:52:53.787	629ms	79ms	15.8%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
642	1e/b6df59	3784719	pipeline:assign_features_with_stringtie:align_to_transcriptome (261)	COMPLETED	0	2025-08-06 12:52:54.420	686ms	84ms	22.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
643	c7/968255	3784933	pipeline:assign_features_with_stringtie:align_to_transcriptome (262)	COMPLETED	0	2025-08-06 12:52:55.110	633ms	130ms	22.1%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
644	69/8ec0e9	3785144	pipeline:assign_features_with_stringtie:align_to_transcriptome (263)	COMPLETED	0	2025-08-06 12:52:55.748	624ms	82ms	23.3%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
645	75/1a8800	3785354	pipeline:assign_features_with_stringtie:align_to_transcriptome (264)	COMPLETED	0	2025-08-06 12:52:56.377	656ms	85ms	29.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
646	79/85a539	3785565	pipeline:assign_features_with_stringtie:align_to_transcriptome (265)	COMPLETED	0	2025-08-06 12:52:57.037	611ms	85ms	30.3%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
647	d8/991502	3785777	pipeline:assign_features_with_stringtie:align_to_transcriptome (266)	COMPLETED	0	2025-08-06 12:52:57.652	641ms	80ms	31.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
648	08/1c5a5c	3785988	pipeline:assign_features_with_stringtie:align_to_transcriptome (267)	COMPLETED	0	2025-08-06 12:52:58.298	1.4s	118ms	17.9%	2.7 MB	3.8 MB	137.8 KB	11.6 KB
649	7f/cb40f8	3786207	pipeline:assign_features_with_stringtie:align_to_transcriptome (268)	COMPLETED	0	2025-08-06 12:52:59.710	3.5s	445ms	8.1%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
650	79/a5988e	3786490	pipeline:assign_features_with_stringtie:align_to_transcriptome (269)	COMPLETED	0	2025-08-06 12:53:03.181	1.9s	1.3s	3.0%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
651	f8/858517	3786912	pipeline:assign_features_with_stringtie:align_to_transcriptome (270)	COMPLETED	0	2025-08-06 12:53:05.069	1.2s	601ms	4.6%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
781	ec/7493c5	3786421	pipeline:assign_features_with_stringtie:assign_features (17)	COMPLETED	0	2025-08-06 12:53:00.715	6.3s	3.4s	75.4%	121.7 MB	1.9 GB	35 MB	2.8 KB
652	f0/c3438e	3787204	pipeline:assign_features_with_stringtie:align_to_transcriptome (271)	COMPLETED	0	2025-08-06 12:53:06.300	976ms	105ms	12.1%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
653	10/3c301b	3787485	pipeline:assign_features_with_stringtie:align_to_transcriptome (272)	COMPLETED	0	2025-08-06 12:53:07.281	897ms	92ms	21.3%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
654	a4/19ee8b	3787879	pipeline:assign_features_with_stringtie:align_to_transcriptome (273)	COMPLETED	0	2025-08-06 12:53:08.185	746ms	87ms	14.4%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
