ImageNumber,ObjectNumber,FileName_Brightfield,FileName_Fluorescence,PathName_Brightfield,PathName_Fluorescence,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Intensity_IntegratedIntensityEdge_Fluorescence,Intensity_IntegratedIntensity_Fluorescence,Intensity_LowerQuartileIntensity_Fluorescence,Intensity_MADIntensity_Fluorescence,Intensity_MassDisplacement_Fluorescence,Intensity_MaxIntensityEdge_Fluorescence,Intensity_MaxIntensity_Fluorescence,Intensity_MeanIntensityEdge_Fluorescence,Intensity_MeanIntensity_Fluorescence,Intensity_MedianIntensity_Fluorescence,Intensity_MinIntensityEdge_Fluorescence,Intensity_MinIntensity_Fluorescence,Intensity_StdIntensityEdge_Fluorescence,Intensity_StdIntensity_Fluorescence,Intensity_UpperQuartileIntensity_Fluorescence,Location_CenterMassIntensity_X_Fluorescence,Location_CenterMassIntensity_Y_Fluorescence,Location_CenterMassIntensity_Z_Fluorescence,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Fluorescence,Location_MaxIntensity_Y_Fluorescence,Location_MaxIntensity_Z_Fluorescence,Number_Object_Number
23,1,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-109_c4.jpg,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-109_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1104743,1765656,2475,1630,864,534,1645.1074304159429,1145.336030189827,9.756441604403603,1258500,0.8261894120016049,1186.002729494902,1,0.6256841649789087,0.10249638552119726,1604.0238624968918,1617.0126777486935,398.02009999496255,137.1016351890841,121.45781160551181,1084.7099630217183,903.6949377072319,-83.85976864336418,11638.07860021627,0.8778251887167262,0.5355617008634923,0.06196705735451869,0.1756326709240987,0.08259505194487496,0.034590980938505676,0.02284999832373736,0.004532286691802724,0.03691846475063716,0.02762507126230972,0.009273910504549924,0.012359092678548525,0.010672823592678382,0.000977125035143519,0.010171655543329841,0.010399081077074615,0.00795996599458282,0.01379249274040804,0.012950850128533106,0.0028585235255377322,0.001694169968130002,0.005389717734966359,0.004298814349969474,0.009853496142063094,0.0051283708740468194,0.005504084790781667,0.0047800107655162054,0.007259018927881194,0.012718212038165167,0.006584395889643145,0.004747498438504724,132.0569916998502,30732.1633655061,0.023560000583529472,0.005060391500592232,25.359809810973204,0.046301569789648056,0.07425764203071594,0.013019520033505885,0.027818382524719416,0.028620392084121704,0.003638823749497533,0.002805490279570222,0.008448668923931976,0.007362783591873287,0.03423137217760086,1619.7949548720073,1143.787309593206,0.0,1645.1074304159429,1145.336030189827,0,2227.0,1022.0,0.0,1
24,1,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-110_c4.jpg,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-110_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1716385,3240290,2551,1996,678,266,1675.1283738788209,1119.6040084246833,49.63033633573447,2414508,0.6550960992810413,1478.2994473347617,-78,0.5297010452768116,0.02014896681810289,2133.0080149632367,1984.181695309177,197.43353311937665,58.69032149669805,46.57252408878007,1561.3287427886758,1611.5847456957833,48.872122139539975,32717.93583909345,0.7108632483305087,0.5550849514082098,0.017674884096394283,0.050129930923883806,0.06910689551349225,0.058371855245777586,0.00891307737233724,0.06492257585984014,0.023650833047459196,0.011015186831897287,0.03276863120343929,0.02006685488904358,0.0045732081894378955,0.02600678608716951,0.021886009910979585,0.0025340782258639854,0.0008766771977915278,0.02999827319831061,0.004227405946637202,0.005385135072077993,0.0016582583471547938,0.005206995411997591,0.014066573563920062,0.004694547090175447,0.003062314453901159,0.0025856435089523155,0.021229989429796977,0.015166359229770762,0.004160570897857562,0.0019038783354943954,0.001932995466104428,1822.048290638253,76540.91230088635,0.03423137217760086,0.008981958031654358,36.36716208099847,0.09427765011787415,0.1736866533756256,0.06403937475883077,0.044594256126036035,0.04321333020925522,0.002805490279570222,0.002805490279570222,0.031426996713334036,0.017243444623052457,0.05219529569149017,1642.3656162044742,1103.818819563043,0.0,1675.1283738788209,1119.6040084246833,0,1611.0,1921.0,0.0,1
25,1,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-111_c4.jpg,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-111_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1490227,2501664,2463,1757,815,239,1587.5922278954818,1055.4029030476565,43.64645455218783,1953609,0.4586064257970054,1377.4672217632067,-106,0.5956943058700129,0.022911368409186717,1767.4560726018394,1702.45851638153,215.17667159801502,61.08774184355727,48.38388161361178,1485.132193874095,1570.6312659677892,81.76013245170975,28589.438872024668,0.7628071942748011,0.6433902492256537,0.025192686684825317,0.0315589445977492,0.03551385696347185,0.0328864980827206,0.04101922152493219,0.1353230051420164,0.010538854303831552,0.019672238053452265,0.017360885669817118,0.005459024460179942,0.008814112963696885,0.010227086326205125,0.004645460887394704,0.005283867957118566,0.003435530427339974,0.0037921895791486653,0.016581867706850634,0.003860884570856474,0.008464983004183127,5.971246926308439e-05,0.01228944099649331,0.003702994803287779,0.002113374147648402,0.003104210295344461,0.0016676250380714252,0.01124313715228287,0.0035952828960911605,0.0025725044564045814,0.0035249297678065813,1540.3568248508964,78513.60141800297,0.042647842317819595,0.009823143482208252,53.04647521938283,0.1254129409790039,0.12933450937271118,0.06184185100573697,0.05268566561872988,0.05106431618332863,0.003638823749497533,0.003638823749497533,0.0324281333707593,0.015520004170016472,0.06285176426172256,1587.4544150703891,1002.3566068449447,0.0,1587.5922278954818,1055.4029030476565,0,1672.0,578.0,0.0,1
26,1,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-112_c4.jpg,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-112_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,841,1656,1082,932,1046,886,1062.4375743162902,908.1783590963139,4.3163663374710515,1254,0.7711633744045097,32.722995845769866,1,0.5078502415458938,0.23167635038732545,49.74267045084659,51.31276644267,7.615773105863909,2.7980563060681263,2.8284271247461903,31.974874088013184,31.668039341303007,33.45188218084354,213.58073580374355,0.6706539074960127,0.4066822852724162,0.008608252393484093,0.13778105712475097,0.05663793877703362,0.026759353191271117,0.01755990145104899,0.00236307593018382,0.017690050817050686,0.03035821539680035,0.030240410327073464,0.024823415841581122,0.01107137169528074,0.018358951974820976,0.018401492269633567,0.023576402152671684,0.023720923415753187,0.017806121353640854,0.014422598755946096,0.01299090292591253,0.002357733649512103,0.00718261903778085,0.01891974310474524,0.016369904280434756,0.016161231943006813,0.012218005636434996,0.014695735969757937,0.0032385388231232896,0.005743011979366727,0.004335772357312258,0.003122403308132246,15.34181735292077,67.63279367610812,0.0712682381272316,0.0056109800934791565,1.1652031058155201,0.09595922380685806,0.09706039726734161,0.08292874244822038,0.08041949307503939,0.08417176455259323,0.060046274214982986,0.05948078632354736,0.009236369172757662,0.010139840628381257,0.08894941210746765,1063.3160699578043,908.943828681368,0.0,1062.4375743162902,908.1783590963139,0,1071.0,900.0,0.0,1
26,2,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-112_c4.jpg,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-112_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,59,144,1097,924,1085,912,1090.2372881355932,917.0847457627119,1.575516720988876,78,0.9367332359022604,8.667244841319219,1,0.4097222222222222,0.6347124004957231,15.490486481661089,14.866068747318506,2.8284271247461903,1.3725310128935981,1.0,5.656854249492381,5.4223527974443435,-45.29893887862644,34.17766952966369,0.7564102564102564,0.33339736159411826,0.02718625799476093,0.1352277638763137,0.0737887361583287,0.028746800532291006,0.01811714904906021,0.059190535850258165,0.03432238064685392,0.037799866127130904,0.01041169009654721,0.015416581481932541,0.011193455222577024,0.008183060118562393,0.022987029212112178,0.009337848787305385,0.026123035136999012,0.01397988407590834,0.021559788194473486,0.007890978371254923,0.00846101104294822,0.009709404999461485,0.005100484253715224,0.004839653423402937,0.00993425613397118,0.01741162910588134,0.019680339543098082,0.016160235194882834,0.013990302354727136,0.009132077404469996,0.006195572000595574,2.8380685597658157,5.20254647731781,0.08586116880178452,0.0021060816943645477,0.06920623006451743,0.0911894142627716,0.0911894142627716,0.08868964249268174,0.08817875385284424,0.08908333256840706,0.08529568463563919,0.08529568463563919,0.002227086547466058,0.002267466922395837,0.08978274464607239,1090.1874039775173,917.1327152639893,0.0,1090.2372881355932,917.0847457627119,0,1086.0,923.0,0.0,2
26,3,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-112_c4.jpg,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-112_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,208,464,1039,943,1023,914,1031.514423076923,931.4375,2.517123357041109,287,0.9209170647956124,16.273715780512877,1,0.4482758620689655,0.3972789006159416,29.89941485523661,30.870698080866262,5.385164807134504,2.0171762080859916,2.0,12.20340431695504,11.653553825260476,-28.668955419845922,81.11269837220809,0.7247386759581882,0.2778948848949778,0.07173175890544095,0.0907212738685719,0.04933826834896749,0.06416852783172362,0.02536213457791095,0.00212985279368549,0.016466365015281478,0.02111012170115527,0.03434031362983965,0.02323640301760664,0.015300747078277891,0.018925252028327715,0.00802727183638446,0.005018158247748485,0.010589371486541863,0.01878551539761532,0.0026723664380906573,0.016582509700602148,0.008903448664279565,0.007058522254919444,0.006265560836339471,0.0074289173162285956,0.0014114521631857539,0.006135782294518039,0.007512240754104422,0.0151926873078513,0.002325242384031075,0.010485823674473328,0.004872085100899871,5.899749234318733,16.14749799668789,0.0712682381272316,0.005893722176551819,0.31543781206300503,0.09370431303977966,0.09370431303977966,0.0797263410043072,0.07763220190715331,0.07716196030378342,0.06537450850009918,0.06537450850009918,0.007503669283706323,0.006335794893239872,0.08277294039726257,1031.7740692926664,931.2583775392942,0.0,1031.514423076923,931.4375,0,1038.0,919.0,0.0,3
26,4,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-112_c4.jpg,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-112_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1463,5796,1002,1044,933,960,963.0218728639782,999.974025974026,4.510712580917594,2222,0.9406555110338674,43.15958125315331,1,0.2524154589371981,0.22169446225203168,83.6993791512656,105.11898020814318,13.416407864998739,4.417091363717849,3.605551275463989,31.11269837220809,28.404467941875012,-36.24048175181417,287.97160876900364,0.6584158415841584,0.16857461121697226,0.015173738574841271,0.1062514685238738,0.022534142131665016,0.024716454759455192,0.0023024559899422954,0.06337344399876788,0.0179509933419575,0.01123076042001183,0.022421137344915874,0.007350456689735393,0.0010248216402570789,0.028614016206899247,0.014725226131876072,0.007530251060693597,0.007859399816054921,0.013806980177246877,0.011328581566243796,0.0015486922711985393,0.001049578695937306,0.006718159699486597,0.010609573366703571,0.004304074178282247,0.00582447751200337,0.00600383349248653,0.004979479086191512,0.010180477748139885,0.005007230036289865,0.00031908948975159496,0.0009076509254424117,18.383587453514338,102.45722483471036,0.06537450850009918,0.005893722176551819,1.1599093692001432,0.0911894142627716,0.0911894142627716,0.07295074386315213,0.07003227944956279,0.06929607689380646,0.045736078172922134,0.045736078172922134,0.012660211836552939,0.00995527772156672,0.07518979907035828,964.0549754475124,999.4466847214645,0.0,963.0218728639782,999.974025974026,0,980.0,986.0,0.0,4
26,5,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-112_c4.jpg,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-112_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,155600,318600,1128,1677,656,1002,883.3765938303342,1326.9868316195373,8.649061563259618,198990,0.916348380645269,445.1023176313412,-3,0.4883866917765223,0.11561947995004497,735.9053826987433,747.7459461608602,119.87076374162301,38.56495784671376,32.14031735997639,341.8093516768769,294.643176451508,26.061828082610354,4112.389319330455,0.7819488416503342,0.3543329800916994,0.014363456186452845,0.1540599837778523,0.07154515230007043,0.00827536559109916,0.011051381732829449,0.02898948440967908,0.06653630884926535,0.02121837361722342,0.005648485501578642,0.017051829371181618,0.002090282641838283,0.010413626184934955,0.02266132347228383,0.016475113183830114,0.010047993982866772,0.007466518754675714,0.0058557521504276205,0.0040638359369888815,0.0020376242801669465,0.010033744379369212,0.003679348715005289,0.0011643943290508489,0.004681628086740389,0.007162458819376066,0.002308456630279041,0.004396102692642186,0.00047540359877792346,0.003289490730631385,0.002029387963792694,217.28577556926757,9507.785703656264,0.05162980407476425,0.008416470140218735,8.22806398290599,0.09370431303977966,0.10996391624212265,0.06059279854134623,0.06110402123172406,0.060046274214982986,0.008981959894299507,0.008981959894299507,0.02897777315136747,0.012938513356244493,0.06929607689380646,889.1943841606743,1321.1683822918387,0.0,883.3765938303342,1326.9868316195373,0,711.0,1255.0,0.0,5
26,6,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-112_c4.jpg,EF5Day13-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-112_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1346,5883,1168,1571,1115,1460,1140.978454680535,1529.182763744428,5.819306034547783,3125,0.9382029368319724,41.397831189731775,1,0.22879483256841748,0.17184179592261462,101.99402831248118,110.45361017187261,10.0,3.2429822372954757,2.8284271247461903,39.11219674764164,35.29866548584273,-16.83804942314176,313.73506473629425,0.43072,0.14047380550930566,0.0374972041825412,0.05339181697242319,0.0363631589808278,0.018733217254420207,0.014650552704124535,0.01334849264974763,0.031226873573875234,0.014611623457033174,0.013220058154658779,0.018198700944350374,0.00538549743087533,0.010810845852782887,0.012214272452539442,0.015262778264740167,0.00826047683048146,0.016732600381877495,0.011176411603286383,0.0075095874522528175,0.0029596330950752868,0.0066878533663448925,0.00309571132157227,0.012178547924560834,0.0056984119183344124,0.00614311916252967,0.01388865781498013,0.0015609255312596846,0.010961756030809662,0.002834722312636557,0.002067234016227632,21.67938818782568,97.48704388737679,0.06285176426172256,0.008981958031654358,1.7891052165284569,0.09370431303977966,0.09370431303977966,0.0794116783436838,0.07242722428482673,0.07183372229337692,0.05106431618332863,0.05106431618332863,0.011427720681889157,0.010740579553906587,0.08025018870830536,1140.9750781381265,1527.3936617141428,0.0,1140.978454680535,1529.182763744428,0,1118.0,1535.0,0.0,6
27,1,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-61_c4.jpg,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-61_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1531734,2177100,2300,1818,824,343,1551.1265115222357,1097.312000647632,4.482990222788624,1602150,0.48417624506779167,1396.5186360429886,0,0.7035662119333058,0.22306539838446368,1500.9006805137046,1522.2013664426925,423.94575124654807,160.79549994645467,151.21177202850313,1324.5028073710898,1313.2438084514963,46.93127874797836,9289.246855561196,0.9560490590768654,0.8298670280350409,0.04989790137599393,0.12163055988291845,0.04407073052433565,0.013520382856280577,0.018256458617635214,0.06301202633378376,0.007642451419215774,0.013623193170977597,0.010827351566400257,0.008241966924879295,0.011319009996421481,0.02175576639181628,0.01303519738109484,0.007566317494892283,0.006236124079124673,0.012297146195964568,0.00700057446597208,0.008422038857510585,0.004895095367079012,0.005439812166607739,0.010157718022682649,0.0026188430021641847,0.001091453083993895,0.0028800786895410817,0.003871471050253928,0.0019725263223819025,0.002708648579480328,0.0037684265891942165,0.0036237589254133496,95.00873788585886,39522.13518362178,0.023560000583529472,0.00308823399245739,8.548360163449495,0.08725999295711517,0.08725999295711517,0.011780376675245985,0.025802218390152454,0.025532158091664314,0.00194941193331033,0.00194941193331033,0.011045349557752849,0.007341054208215944,0.028620392084121704,1553.1214507571228,1105.6243215589755,0.0,1551.1265115222357,1097.312000647632,0,1696.0,1129.0,0.0,1
28,1,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-62_c4.jpg,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-62_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1357122,1900572,2315,1771,809,509,1559.638444443462,1129.1964723878914,3.458822230188739,1431016,0.5609144064629132,1314.5118475807183,1,0.7140597672700639,0.28911575485781255,1448.3024498122795,1512.3577619068842,574.3953342428888,194.23830139205282,168.88457596832222,1233.1472161026863,1199.0116525843591,73.30282821890064,7680.305550595491,0.9483625619839331,0.7554747092898005,0.003273586083838445,0.17160352324969322,0.054484245474762744,0.003491087413777342,0.0133803930970602,0.07314558976229923,0.0065815613763612005,0.009501797575551106,0.003151103783816559,0.0018995843030583871,0.0033979528322437696,0.003486460816287405,0.019617510777013954,0.006171771784246764,0.005905004981656331,0.0018301537358348591,0.005606039668840281,0.004430861235826634,0.0035478561669513905,0.01704780224448786,0.016129228779344484,0.0006033133000842142,0.005247297278699019,0.00574112974228946,0.0025859146372434463,0.0018760269677247912,0.001628400677223577,0.0023365347310000963,0.002172495396493051,84.13143499568105,38142.63587212167,0.023560000583529472,0.005060391500592232,22.54289043372738,0.04965764656662941,0.11356431245803833,0.012706756531593573,0.02810553205395069,0.028620392084121704,0.003638823749497533,0.002805490279570222,0.009316987921996672,0.007506776264152801,0.03423137217760086,1561.8564778087402,1106.76296537054,0.0,1559.638444443462,1129.1964723878914,0,1595.0,935.0,0.0,1
29,1,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-63_c4.jpg,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-63_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1074514,1486936,2218,1685,876,577,1569.9553332948663,1136.3724818848334,5.713888972803158,1162824,0.5656131092679316,1169.6639330045014,1,0.72263634749579,0.17501215105154788,1293.9763887470501,1347.902073594369,492.284470606173,166.70871877257892,144.40221604947757,1087.8777790027789,1067.1044513106872,-88.95399164703625,8783.68736831351,0.9240555750483306,0.7395449305190047,0.028852944133432746,0.17500394233354408,0.05314178353745905,0.004254609156159371,0.010520885830666075,0.066575605558586,0.0028356726583178738,0.011039635113680852,0.01241406721042977,0.006977443789590999,0.012400050747808191,0.001197608871213069,0.018557455610595866,0.0053963197662017385,0.006041297386500405,0.007785347656941768,0.005470232744817711,0.003776400181020749,0.006387210779098916,0.01513261420530279,0.01116208834764697,0.005086736852758226,0.0037355412754200416,0.004417779859438581,0.005213947852475764,0.0050069461286765485,0.004322571967763107,0.004455688387814905,0.004576369523248402,103.87517771753483,25102.303693499416,0.019638430327177048,0.003921570256352425,17.90550716918865,0.046301569789648056,0.05555137246847153,0.013594448071919228,0.023361541770046193,0.023560000583529472,0.002805490279570222,0.0,0.010129327583408409,0.006391022349479025,0.025532158091664314,1574.187273677034,1118.9742673905916,0.0,1569.9553332948663,1136.3724818848334,0,1367.0,644.0,0.0,1
30,1,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-64_c4.jpg,EF5Day7-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-64_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1263860,1702500,2194,1695,832,445,1507.2541048850346,1077.8378372604561,2.9689088541670583,1323341,0.47299494873927234,1268.5411033975142,0,0.7423553597650514,0.3368240822201175,1356.2890033640742,1389.0460755496917,481.918042824711,162.52993192261732,140.57738082636197,1207.2136910870984,1194.9789587390105,63.1483318676592,6866.77550059933,0.9550524014596389,0.8271283827685235,0.026855677067409777,0.13080565155578797,0.0439175244736411,0.012192197760107165,0.016793317595369284,0.07241535067783261,0.01075064270333874,0.008428741209896567,0.005463306494555426,0.0020346487426895796,0.004858661770643635,0.025217128177643197,0.010430076564392769,0.005921957461857475,0.0011907236202047887,0.007545338085219128,0.007338234121033628,0.008907253684064854,0.006641101152909385,0.000634435732219656,0.013212043198045304,0.004896466841477946,0.003388459364884,0.001985217576137628,0.005098613960283552,0.004570760931469333,0.0025166319491299978,0.0030612534245424822,0.0014759206163581216,57.35103746387176,32410.678248650045,0.019638430327177048,0.00308823399245739,12.0903899112863,0.08978274464607239,0.08978274464607239,0.009682768438945088,0.02564419971250775,0.025532158091664314,0.00194941193331033,0.0,0.012054027355661872,0.00713632703020175,0.028620392084121704,1517.0138160045854,1070.7016220822366,0.0,1507.2541048850346,1077.8378372604561,0,1151.0,1170.0,0.0,1
31,1,EF5Day7-6_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-55_c4.jpg,EF5Day7-6_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-55_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1748421,2396046,2395,1864,804,358,1602.6093560990173,1102.1801448278188,9.949587583208022,1886758,0.36336353792637344,1492.0317550392144,1,0.7297109487881285,0.1005066784564725,1554.5849757137964,1630.2800372942067,628.1791145843675,198.11558482863202,168.07438829280326,1501.2362256510764,1448.3251019124668,-73.17756172117682,14785.311498573119,0.9266800511777346,0.8375552649811098,0.020434896415055987,0.12528106435637096,0.025217775779139445,0.007564241244957255,0.012715841550530852,0.07252431386080237,0.01226402160831755,0.01112357630658611,0.0028002756525844596,0.0052016524827012975,0.004087606030549392,0.028372734690708116,0.001558193576319467,0.003060760604016613,0.00986859804506363,0.005445905066746806,0.006070813338857028,0.0024112987876592144,0.007056444156849136,0.0032536110977587126,0.008477887672226925,0.004444534525152772,0.004021591712763166,0.0021634065689237255,0.0025464657868311306,0.0025960365068630454,0.001732243952527627,0.0021242211803910132,0.0035011162513555487,174.31502607790753,37817.71840656386,0.017398430034518242,0.003921570256352425,26.001745684445268,0.03815293684601784,0.09871921688318253,0.01356748334977487,0.021629640919757803,0.019638430327177048,0.002805490279570222,0.0,0.0073937381915613045,0.005866279716885828,0.025532158091664314,1595.6598863306565,1077.1242942420333,0.0,1602.6093560990173,1102.1801448278188,0,1483.0,1780.0,0.0,1
