ImageNumber,ObjectNumber,FileName_Brightfield,FileName_Fluorescence,PathName_Brightfield,PathName_Fluorescence,Location_Center_X,Location_Center_Y,Number_Object_Number,Parent_SpheroidMask,RadialDistribution_FracAtD_Fluorescence_1of6,RadialDistribution_FracAtD_Fluorescence_2of6,RadialDistribution_FracAtD_Fluorescence_3of6,RadialDistribution_FracAtD_Fluorescence_4of6,RadialDistribution_FracAtD_Fluorescence_5of6,RadialDistribution_FracAtD_Fluorescence_6of6,RadialDistribution_MeanFrac_Fluorescence_1of6,RadialDistribution_MeanFrac_Fluorescence_2of6,RadialDistribution_MeanFrac_Fluorescence_3of6,RadialDistribution_MeanFrac_Fluorescence_4of6,RadialDistribution_MeanFrac_Fluorescence_5of6,RadialDistribution_MeanFrac_Fluorescence_6of6,RadialDistribution_RadialCV_Fluorescence_1of6,RadialDistribution_RadialCV_Fluorescence_2of6,RadialDistribution_RadialCV_Fluorescence_3of6,RadialDistribution_RadialCV_Fluorescence_4of6,RadialDistribution_RadialCV_Fluorescence_5of6,RadialDistribution_RadialCV_Fluorescence_6of6,RadialDistribution_ZernikeMagnitude_Fluorescence_0_0,RadialDistribution_ZernikeMagnitude_Fluorescence_1_1,RadialDistribution_ZernikeMagnitude_Fluorescence_2_0,RadialDistribution_ZernikeMagnitude_Fluorescence_2_2,RadialDistribution_ZernikeMagnitude_Fluorescence_3_1,RadialDistribution_ZernikeMagnitude_Fluorescence_3_3,RadialDistribution_ZernikeMagnitude_Fluorescence_4_0,RadialDistribution_ZernikeMagnitude_Fluorescence_4_2,RadialDistribution_ZernikeMagnitude_Fluorescence_4_4,RadialDistribution_ZernikeMagnitude_Fluorescence_5_1,RadialDistribution_ZernikeMagnitude_Fluorescence_5_3,RadialDistribution_ZernikeMagnitude_Fluorescence_5_5,RadialDistribution_ZernikeMagnitude_Fluorescence_6_0,RadialDistribution_ZernikeMagnitude_Fluorescence_6_2,RadialDistribution_ZernikeMagnitude_Fluorescence_6_4,RadialDistribution_ZernikeMagnitude_Fluorescence_6_6,RadialDistribution_ZernikeMagnitude_Fluorescence_7_1,RadialDistribution_ZernikeMagnitude_Fluorescence_7_3,RadialDistribution_ZernikeMagnitude_Fluorescence_7_5,RadialDistribution_ZernikeMagnitude_Fluorescence_7_7,RadialDistribution_ZernikeMagnitude_Fluorescence_8_0,RadialDistribution_ZernikeMagnitude_Fluorescence_8_2,RadialDistribution_ZernikeMagnitude_Fluorescence_8_4,RadialDistribution_ZernikeMagnitude_Fluorescence_8_6,RadialDistribution_ZernikeMagnitude_Fluorescence_8_8,RadialDistribution_ZernikeMagnitude_Fluorescence_9_1,RadialDistribution_ZernikeMagnitude_Fluorescence_9_3,RadialDistribution_ZernikeMagnitude_Fluorescence_9_5,RadialDistribution_ZernikeMagnitude_Fluorescence_9_7,RadialDistribution_ZernikeMagnitude_Fluorescence_9_9,RadialDistribution_ZernikePhase_Fluorescence_0_0,RadialDistribution_ZernikePhase_Fluorescence_1_1,RadialDistribution_ZernikePhase_Fluorescence_2_0,RadialDistribution_ZernikePhase_Fluorescence_2_2,RadialDistribution_ZernikePhase_Fluorescence_3_1,RadialDistribution_ZernikePhase_Fluorescence_3_3,RadialDistribution_ZernikePhase_Fluorescence_4_0,RadialDistribution_ZernikePhase_Fluorescence_4_2,RadialDistribution_ZernikePhase_Fluorescence_4_4,RadialDistribution_ZernikePhase_Fluorescence_5_1,RadialDistribution_ZernikePhase_Fluorescence_5_3,RadialDistribution_ZernikePhase_Fluorescence_5_5,RadialDistribution_ZernikePhase_Fluorescence_6_0,RadialDistribution_ZernikePhase_Fluorescence_6_2,RadialDistribution_ZernikePhase_Fluorescence_6_4,RadialDistribution_ZernikePhase_Fluorescence_6_6,RadialDistribution_ZernikePhase_Fluorescence_7_1,RadialDistribution_ZernikePhase_Fluorescence_7_3,RadialDistribution_ZernikePhase_Fluorescence_7_5,RadialDistribution_ZernikePhase_Fluorescence_7_7,RadialDistribution_ZernikePhase_Fluorescence_8_0,RadialDistribution_ZernikePhase_Fluorescence_8_2,RadialDistribution_ZernikePhase_Fluorescence_8_4,RadialDistribution_ZernikePhase_Fluorescence_8_6,RadialDistribution_ZernikePhase_Fluorescence_8_8,RadialDistribution_ZernikePhase_Fluorescence_9_1,RadialDistribution_ZernikePhase_Fluorescence_9_3,RadialDistribution_ZernikePhase_Fluorescence_9_5,RadialDistribution_ZernikePhase_Fluorescence_9_7,RadialDistribution_ZernikePhase_Fluorescence_9_9
13,1,DMSO_EF5Day13-2_ER_1000ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-15_c4.jpg,DMSO_EF5Day13-2_ER_1000ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-15_c1.jpg,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,1548.9039280480763,1140.0953664464341,1,1,0.018280188,0.060456008,0.11059786,0.17128061,0.2415582,0.3978271,1.0694425025325571,1.080662109287584,1.0974571486902402,1.0861160820271178,0.9916755103470328,0.936282203998589,0.07168406625675874,0.06204902614156504,0.05614226727567503,0.08471056168440436,0.07780109368046248,0.10061952011697867,0.09288615126228753,0.004105867659303056,0.028835051575974074,0.00853568775816548,0.0022234979216706895,0.0002160366256385712,0.004889997907374537,0.000892348036832741,0.0036275343464326833,0.0007225392958601927,0.0002939014798812389,0.0006302829188952489,0.0024391760954452185,0.0032960180717221794,0.0017374692275953618,0.0011333833979690748,4.185672049451434e-05,0.0005167783302376022,0.0007578190793199484,0.0003446003036702232,0.0011609326674077703,0.0009947958598856203,0.0010807639925885122,0.000510911976723408,0.0006582458881774101,0.000382607764902173,0.00015022550698224767,0.0003385751220962505,0.0007157966123381327,4.743982881534842e-05,1.5707963267948966,-0.042872551070074004,-1.5707963267948966,-0.3177907698090033,2.7917526965316073,-2.047690218349951,-1.5707963267948966,2.584837633079995,-1.7615782606455137,-2.2692929499679586,-0.19735574257266497,1.5053406462965315,1.5707963267948966,2.7232019220832484,2.177852410531169,2.4255633473617064,0.07200989489812813,2.8876475907791685,-1.7997193857081044,-1.7391874701241896,1.5707963267948966,-2.846330339221408,1.0707527122905902,2.2707387411905122,0.38014857283575937,-0.16978356518026622,-1.5538095161853056,0.5874547639595628,0.6010841435268627,0.4704342795859476
15,1,DMSO_EF5Day13-2_ER_1000ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-13_c4.jpg,DMSO_EF5Day13-2_ER_1000ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-13_c1.jpg,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,1488.1146123645422,1041.783793276277,1,1,0.020778077,0.06779948,0.11817234,0.17671236,0.23840345,0.3781343,1.1358691526230449,1.10462490749813,1.0499072812105459,0.9842554842761806,0.9328873947327035,1.0146326928485043,0.10178396170667013,0.058495232916120195,0.0855683288832568,0.18885397985811045,0.17462922759603805,0.14918307010768017,0.07788074553473526,0.008172876628825019,0.01865851934919582,0.009467175860659604,0.003159780887610633,0.0009934726443572583,0.004490825685098613,0.0012148834779615095,0.0021718853150373674,0.0017120681285453477,0.0010277915137097758,0.00033183855226100845,0.0004993430026745833,0.003003128338738558,0.0010873446161440712,0.0008443576421997531,0.0011184996163196642,0.0012681779550318348,0.0002075969957651003,0.0001293995184122558,0.000275548784573252,0.00189691070764923,0.0013475946365618305,0.00033527506949064957,0.00038710202461018136,0.00039095935450015045,0.0011094800266030038,0.00024595399387482053,0.0006271601934261167,0.0002637620846486932,1.5707963267948966,-1.6906665812842572,-1.5707963267948966,2.883964008951755,0.6103829561738103,-0.6007770017759371,-1.5707963267948966,-1.1406058696889207,-1.2764021872828086,2.1635413924831037,-0.5294789935295634,0.8801444435365148,-1.5707963267948966,-0.3195039165432867,-2.079640664147815,0.5236543265131319,1.9452376143865342,1.8108624572316665,0.9619531518988058,-0.18662951897560817,1.5707963267948966,-0.0807005465710427,1.8626861862041564,1.0209264033401342,-3.0959650041726325,-1.8938503322025526,2.7530788097121968,1.3179295876634811,2.3373269614857834,1.1538642805623778
16,1,DMSO_EF5Day13-2_ER_1000ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-12_c4.jpg,DMSO_EF5Day13-2_ER_1000ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-12_c1.jpg,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,1484.823854748499,1140.5800676954193,1,1,0.011898127,0.041286405,0.08479054,0.16139235,0.27224633,0.42838627,0.792031106877574,0.8167098935105794,0.866621038596614,0.9697137741662171,1.044943215223705,1.0458259350565626,0.06525278422453328,0.13327154983072131,0.23647738463147963,0.1946871711662206,0.15109234030718394,0.1427770510449796,0.06894423021588839,0.004169438539620371,0.009648628221442888,0.002884488062911721,0.0028507278170811093,0.002895987531979517,0.009463504186742442,0.00047230285242220137,0.0009941733393964648,0.000313218199211838,0.0011240162436174927,0.00014527100791305133,0.001322124656979383,0.0008873408771806108,0.0006881360630345992,0.00041557219267818814,0.0005488243530954656,0.0005672595684348155,0.0013794517153092266,0.001009661243589752,0.0001690151230842292,0.000674596808810146,0.0004388080152247716,0.0006047803099257423,0.00033607005732768047,0.0002467977678529056,0.0010897587440928849,0.0006818359946514212,0.0007918003828214633,0.0003456667751793733,1.5707963267948966,-0.572955178667636,-1.5707963267948966,-1.0235825394217344,2.07409398382963,2.2031905520410735,-1.5707963267948966,0.8103308860899693,2.0728711820002386,-2.496563087507297,0.22693360262522658,1.8712641505777086,-1.5707963267948966,2.077444388960214,0.5546778619434595,2.1437390958385185,-2.2479985602383734,-1.1066298560623573,-0.1599659001158498,1.7480892768935639,1.5707963267948966,2.4233394521988045,-2.6300058668497632,-0.31467984438358354,0.7421568317216602,-1.6762600189112935,-1.4314380298647686,-2.9404979996574663,-1.3976829590272042,0.4383994538612198
17,1,DMSO_EF5Day13-2_ER_1000ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-11_c4.jpg,DMSO_EF5Day13-2_ER_1000ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-11_c1.jpg,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,1604.7076906453942,1055.9480196094169,1,1,0.020521516,0.06893554,0.13108706,0.18461035,0.24746887,0.34737664,0.9877344109145555,1.0313427676077078,1.0955804874852815,1.0240618692709866,0.9826085975733486,0.9633008391522293,0.04025190149207112,0.04079227161961185,0.10401611039313322,0.131300920359335,0.14757754870822093,0.11266499723429294,0.08893956875097264,0.005190391889437423,0.013526424935286555,0.0019120624846596294,0.0019067186209768242,0.004376376652605505,0.006740869637829201,0.0010122455457524057,0.0006573083660980554,0.000564841274656747,0.00022638511271952947,0.000978511283607442,0.002949363864418024,0.00027879486914119897,0.00022727142490514747,0.0016009439560564485,0.0006031697067749594,0.0011913335755662107,0.0005676433369728285,0.0007107040088196593,0.0010620850764673608,0.0004616750335008575,0.00048511243345882087,0.00025452342291354825,0.0004855061271261299,0.0005780783091968944,0.001014671543524914,0.00042564963581121607,0.00030964966492703325,0.00015972195339048888,1.5707963267948966,-1.4004613918263762,-1.5707963267948966,0.046275972451335926,1.2954825766903848,1.9727691346907759,-1.5707963267948966,-0.9946214024492828,1.9760053073600727,1.8125099632036812,-1.0370151723491234,1.7035533048195866,-1.5707963267948966,2.223637910195605,-1.1399031993176523,0.029496293328324916,-3.008208739469501,-1.0606496557542588,0.7854887040564301,-1.8464232935869607,-1.5707963267948966,2.7284343084234153,-1.7870244768083126,2.2162422803210773,-2.8514057668666295,1.3331523600415127,-1.0556791603683535,-0.5973880106348887,1.0011508542698433,0.32513784119178196
18,1,DMSO_VehicleDay13-4_NoStain_ER_1000ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-03_c4.jpg,DMSO_VehicleDay13-4_NoStain_ER_1000ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-03_c1.jpg,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,1543.0140054895824,1063.1800162327065,1,1,0.031017711,0.09420954,0.16037095,0.22733349,0.27055588,0.21651246,1.6505607922205956,1.485695417162993,1.403011971010565,1.3137436648850767,1.1052564669014069,0.5614086127415888,0.10051181495504354,0.1427091659774168,0.1563951654915737,0.135839999541416,0.14357761805513772,0.12805489004547901,0.04783326669758994,0.0011873667349210698,0.017797247507604988,0.00011691012982763394,0.0009057196412000047,0.0003088267687890367,0.0011659717526187475,0.000892177202547884,0.00025281970193996584,0.0013055197966916282,0.0001809243577744113,0.00043790915396122083,0.001377191918494013,0.0006432766009286931,0.00026903208021258266,8.445354801994083e-05,0.0007082058886235111,0.0002571261746277675,0.00040377555034466696,0.00031132797364448635,0.00010267202151505393,0.0004995988869804834,0.0006556505321644135,0.00011211761663723071,6.513303767577297e-05,0.0006952182671998974,0.00016456475679578665,0.00022938105295551702,0.0005647093970505524,2.5665624460581195e-05,1.5707963267948966,2.593726913126864,-1.5707963267948966,3.10708419305602,1.140475541379205,2.056835920752317,-1.5707963267948966,-0.6745008174191234,2.312659086102115,-1.8645548542323298,0.9649958362594946,-0.8700137586918611,1.5707963267948966,2.936718400853289,0.61811721677429,-0.645926549821411,-0.23273619793921344,-0.7286957199285636,1.9768518567116018,2.484505993298047,1.5707963267948966,0.8840531216270731,-1.9462988924521143,2.3203637244899906,-1.6543573410168986,2.1116333417299145,-2.1092762238254807,-2.71693600667497,-0.6619011621818884,-1.129860714880796
19,1,DMSO_VehicleDay13-4_Secondary only_ER_1000ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-02_c4.jpg,DMSO_VehicleDay13-4_Secondary only_ER_1000ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-02_c1.jpg,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,1690.2318453435366,1050.6004275018304,1,1,0.016204312,0.053670935,0.10797633,0.17068402,0.27333817,0.37812623,0.8733959893768021,0.8747805636072441,0.9730556241837759,0.9998015946841452,1.1182376155974945,0.9597783394607942,0.1849809250185149,0.1877462894832915,0.12948372516962292,0.08231543387244604,0.2712182183749887,0.15983600567759457,0.034894401246983564,0.0013368377082322012,0.0061947771470438956,0.0011873390160721826,0.0009170028958442975,0.0009153443026335526,0.004179693331947094,0.0005603179895451716,0.000481884548327601,0.0005790438566983515,0.0003647155211085521,0.0004849055876649082,0.0007749546013622673,0.0005035596474961304,0.0006276581836920156,0.00045594829790786593,0.0007071617479278384,0.0008735825744983667,0.0007456392374032536,0.0005872785917009817,0.00033703905974623066,0.00035291612766829227,0.0010331596856433707,0.00014480066068816598,0.00014445694651050493,0.00024752974997485915,0.0002009694479896247,0.0004741566194560036,0.0007719562286726963,0.0003224052554210287,1.5707963267948966,0.571783947951315,-1.5707963267948966,-0.8616243203082594,2.552075861441887,1.8888508817878698,-1.5707963267948966,1.6753544460048968,-2.6331933459482184,-2.1903159502102905,-0.3072587041501617,0.43327340006368653,-1.5707963267948966,-3.017368562841194,-1.300475441432307,1.7514866035824757,-0.2953275185085174,-1.6405373204856217,-2.302250010069666,-2.139131135871596,1.5707963267948966,-1.4290793821148362,1.3302700033305537,-1.2683932381400074,0.1324874695869039,-1.106920790956908,-2.2837223193901983,1.742373247880157,1.027270905352503,1.5791921183808952
20,1,EF5Day11-17_ER_1000ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-89_c4.jpg,EF5Day11-17_ER_1000ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-89_c1.jpg,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,1550.1005232036005,1038.9550372851938,1,1,0.012763757,0.046650723,0.091515794,0.16149427,0.25088882,0.43668658,0.6515910408704804,0.7054341526259099,0.7360703451742043,0.8703421793575583,0.992326401806259,1.242107362764655,0.10961185731843466,0.10571310468960875,0.11749612490597082,0.08891204047981406,0.08238449656670434,0.12070057064166764,0.04305847087634664,0.0029240936695734557,0.005688190971989319,0.005140572282974422,0.0007151636839513957,0.0008370794644288693,0.005542623660675331,0.0004650255894879043,0.0012187208570477732,0.0018685764978214128,0.0005946167898490714,0.0005483022654023895,0.0008611269711482571,0.0019441751548265125,0.0004479297972126572,0.00013012296266430576,0.0006431612699484799,0.00040947782893700925,0.0001550566231257029,0.0003309797658082453,0.00043326635857599287,0.0009669036986667765,0.0006161023115157505,0.0006300809270090988,0.00019553659321609322,0.0005918778681645947,0.0007708832322720166,0.0002790902225855858,0.0005314986634779738,0.0002642987544994781,1.5707963267948966,1.6741076053443047,-1.5707963267948966,-1.9118499652148122,1.1604044115754377,-1.508972918050551,-1.5707963267948966,-0.8958430010903827,1.1994443222467392,-1.678256051177693,-2.241478071991888,1.4783522218848157,-1.5707963267948966,1.2349861607766637,0.8653570373287806,-0.7461684245990451,-1.518156886416661,1.110779047751998,-2.3381735538831565,0.44572486433268305,1.5707963267948966,1.1987963894911533,-2.1945042170643076,-2.5603913992263827,1.1536830720482942,0.9890679471105236,1.4149276374836048,-0.3154771023874652,-1.9611363964309787,3.05727118043834
21,1,EF5Day11-17_ER_1000ms_CA9_1600ms_Gamma_1_Sphere1_2-Image Export-87_c4.jpg,EF5Day11-17_ER_1000ms_CA9_1600ms_Gamma_1_Sphere1_2-Image Export-87_c1.jpg,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,1508.2852487786768,1113.7907306001568,1,1,0.01680873,0.0512586,0.09970706,0.16271737,0.25566703,0.41384125,0.9244333297861174,0.8750116178171967,0.9284324441395888,0.9713996561352041,1.0508949821122222,1.0217024221745723,0.0867649059997889,0.08889574820135808,0.12220163214131323,0.13320919512029292,0.14768018555624202,0.0993291923856705,0.06597300271785293,0.006332840248809808,0.011223766992614417,0.005330097441814553,0.00196400487199359,0.0009324122263940484,0.007316313798447102,0.0013939688311117176,0.0007235349887615069,0.0029953055725378346,0.00047777964460743927,0.000526096672459236,0.0018644663976611746,0.002123511269014984,0.00016560254316264324,0.0004412737257366809,0.001159576539328184,0.0004763802260910643,0.0007429710428574066,0.0007819613731970793,0.0003000433830998049,0.001610031324839817,0.000474716532213955,0.0007694988057573185,0.00029330157165373264,0.0008571615833746303,0.0005087121708027158,0.00041245841632396547,0.0005525095051769413,0.0005653147262727724,1.5707963267948966,1.566377805616159,-1.5707963267948966,-0.3286964825820695,-2.802512734055665,1.2133886426142546,-1.5707963267948966,1.413038429225712,-1.651861668301732,-1.246320166737226,-1.268669187184853,1.866158369900248,-1.5707963267948966,2.8235373727080892,0.11734127386295945,-2.0125140013527902,-0.29098916674485265,-0.9021806922220228,-2.223810692675298,1.0712225034979572,1.5707963267948966,-2.5004971078896836,2.9385453973585167,1.3005003273843687,-2.83633817662524,1.831502452967366,2.7644029055080876,-0.22818086475095495,-1.657330164546062,-0.9935706566278155
22,1,EF5Day11-17_ER_1000ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-88_c4.jpg,EF5Day11-17_ER_1000ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-88_c1.jpg,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,1503.0415792673134,1120.9345704385419,1,1,0.010684397,0.03786445,0.09233722,0.17427553,0.2644859,0.42035252,0.5290088678524449,0.5490260107347338,0.736990669398569,0.935225032717413,1.038271221621195,1.22030912791479,0.25529414274710754,0.17882322278585447,0.14509745524241802,0.08228733244400256,0.10345115084113621,0.09148203467336184,0.054423631913761115,0.0022529409103947003,0.006776516022182052,0.006504103986908938,0.0012663711082939032,0.0015179327301327805,0.00852462576210779,0.0009164795415837979,0.0017904029046623556,0.0013406916526754527,0.00033724398081994835,0.00040795877057520785,0.00012605463462531265,0.0026088593593881744,0.0004894220906273619,0.0003330768860913602,0.0007229108840741916,0.0004691139931864498,0.0006626204222314885,0.00037757309227546133,0.0007306638265577758,0.001717895075037542,0.0006177976711421395,0.0005034588584860448,9.228770965080355e-05,0.000614614160863777,0.00010997814812286832,0.0004653372485673564,0.000698034516135411,0.00024936389442602733,1.5707963267948966,1.7920616376215868,-1.5707963267948966,-1.5438323148475548,-2.2430297682772133,0.5153843023489727,-1.5707963267948966,-1.2345157157843023,1.7971215645425878,-2.103200190275169,-2.283288218571736,-2.9808652916519027,1.5707963267948966,1.5366136361692873,1.7778704031135548,-1.6305041732416112,0.6093145064985066,-2.991252925583995,-1.2910261484922982,2.988978088844202,1.5707963267948966,1.627807116061954,-1.3840250353640164,-0.44480131217043567,-1.4384656326007736,0.8746429765520443,2.5248661337952383,1.2758939305668433,0.03194993966783616,0.9946764709742995
23,1,EF5Day11-17_ER_1000ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-86_c4.jpg,EF5Day11-17_ER_1000ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-86_c1.jpg,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,1532.0067106912275,1133.0551381352825,1,1,0.016081367,0.046597864,0.10187986,0.15870282,0.24635424,0.4303838,0.8565627451688459,0.7441944086337852,0.9003091000081406,0.9315848641356135,1.022850953647501,1.0916766581275785,0.19748244732670017,0.17154047815580398,0.08582510033543683,0.04365783373301441,0.07901025269498572,0.08096136828560388,0.04702589462511307,0.003593375257943327,0.011945195166752874,0.004253148499358905,0.000680799295984625,0.0008115503323801276,0.0054301264611979795,0.001119209130622733,0.0008492058559629863,0.0020419689294984365,0.0007248642653122636,0.00042655156656531984,0.0011272089152806006,0.0017291116048561799,0.0005123800262038926,0.0007396426079458311,0.0002120876338201623,0.0007922511833464572,0.00025623160979209214,0.0005520180924887665,0.000928232458623483,0.0006385686289331553,0.0006558054055160994,0.0005066095801500626,0.00038069289174386963,0.0009067453415161111,0.0007070356475285509,0.000205650927578971,0.0005615006655734824,0.00032035744409772627,1.5707963267948966,1.9446817814207829,-1.5707963267948966,0.12799275886770928,-1.961384452254124,1.526731659689581,-1.5707963267948966,2.71003707905458,-0.804986233624375,-0.8810010999995169,0.0020002791537076106,-0.06629950757799803,1.5707963267948966,-2.844059446518428,-1.8567174834924471,-2.186232630598709,0.8948682160234586,-2.1496246474639475,-2.1538129345228016,-1.878851299741462,1.5707963267948966,-1.8385397859399926,2.0794104770313524,1.317253937403606,2.9099447980888007,2.261439968245392,-2.269941049419391,-2.3895976645436496,1.33702697906414,2.81922387197969
24,1,EF5Day11-17_ER_1000ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-84_c4.jpg,EF5Day11-17_ER_1000ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-84_c1.jpg,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,1646.8172102894619,1110.5125604467844,1,1,0.009709983,0.03786932,0.0822709,0.17129841,0.26597857,0.43287277,0.48686770962159726,0.5523477316807437,0.6623624994894892,0.9268324114925242,1.0511947524870977,1.2387580553065494,0.45445240726129643,0.1923721828655644,0.14835504180991768,0.08308033731233742,0.0985363747741529,0.12173298816651094,0.049562294260504285,0.001608627857711438,0.00576492579438285,0.0062735675815788535,0.00032769465521036997,0.0008744173344334115,0.008078103813729155,0.0005255767862539368,0.0017831118111223587,0.0009913982092061575,0.0005686268852816911,0.00017512679420214085,0.00014125361379743165,0.0024852600959740846,0.00022863442677495036,0.00033297271909064164,0.0005189808511185645,0.00019633167610445866,0.000425348446037624,0.00015125718055973474,0.0007441884875870141,0.0014087925822376377,0.0004331802767502263,0.0005604322813890285,0.00023714154037073138,0.00046473137314772563,0.0001086861920618588,0.0004627505715557692,0.0005078860154919095,0.0002711694000356527,1.5707963267948966,1.7647987128714928,-1.5707963267948966,-1.7507646915423145,-2.8950087381714944,-0.3609329756806716,-1.5707963267948966,-1.2130631099870322,1.3976992405838906,-1.8769034817833352,2.701729885607875,1.5283693451684195,-1.5707963267948966,1.3366929638399787,1.1838386169153399,-1.919668591721525,-0.31004679906474114,-1.7772294715771935,-2.6066077579121423,2.482557816087135,1.5707963267948966,1.533170315165854,-1.6883982042269348,-1.4067911196744551,1.612331500060885,0.9787546657842721,1.859890064421128,0.7939624488746019,-0.9867024510278457,1.1334140636461414
25,1,EF5Day11-17_ER_1000ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-85_c4.jpg,EF5Day11-17_ER_1000ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-85_c1.jpg,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,C:\Overflow\EF5 Consistent staining\Altered ER and CA9 White_Black,1574.9646772317114,922.7934860306417,1,1,0.014893653,0.05889482,0.108689345,0.17275968,0.2622444,0.38251817,0.7389980758813604,0.8545031783223186,0.8768433182140031,0.9427327945570041,1.048947256871404,1.0814560100840798,0.1804189801647389,0.11674935041608848,0.05048207607769145,0.09370281970093768,0.08088660968517193,0.11592078657856489,0.0586049272295657,0.0043337909040232474,0.011719866267066469,0.005319959979109353,0.00035939605084721457,0.00034788572654917963,0.007939273729648528,0.0005690274825077138,0.001015731700317562,0.0015732066381749727,0.0007980765763627398,5.8564416493346115e-05,0.00027989535348763635,0.0021989080557979985,0.0007643495689050655,0.0003395266121179527,0.000901742030893288,0.000312189077256764,0.0001831862888228539,0.00012343778125962308,0.0018016718778199783,0.0013239569831855413,0.00037924894637585696,0.00018977908054274096,0.0001557703631306121,0.0005624762322842792,0.0009020680860172083,0.00032192797660723574,0.0002996620689791841,0.00015344274544763862,1.5707963267948966,0.8423516651713252,-1.5707963267948966,-0.3105022868088763,1.153052656120907,-2.6346813159781486,-1.5707963267948966,1.9761077120174044,-1.4509258725837961,-1.901530958535964,-0.6727818599177526,1.025425525902267,-1.5707963267948966,2.8137549569269322,-2.9718029562930983,2.269782980100621,-2.428309586469061,-0.9217045307955819,2.968697051679065,1.2098584844459928,1.5707963267948966,3.1141934762364976,1.349193246811145,-2.5253076700865567,-1.240631027210282,2.484394442644114,2.373389161921849,-2.999019543324869,-1.1546841285610745,-3.002063953441673
